Filenames,epidural,intraparenchymal,subarachnoid
test_3332.png,0.003407981712371111,0.2203272134065628,0.3358326554298401
test_3731.png,0.12411727756261826,0.24415160715579987,0.2399362027645111
test_1617.png,0.17300277948379517,0.3187848925590515,0.35351720452308655
test_38.png,0.049626365303993225,0.36713215708732605,0.5153448581695557
test_3074.png,0.004246123135089874,0.02736673876643181,0.35639581084251404
test_3914.png,0.09326931089162827,0.4031696915626526,0.4557752013206482
test_1398.png,0.020563868805766106,0.5958573222160339,0.4913688600063324
test_2475.png,0.03531298786401749,0.30744272470474243,0.2963702082633972
test_2021.png,0.00023359710758086294,0.007971001788973808,0.006527070887386799
test_3220.png,0.048677366226911545,0.7296444177627563,0.34737130999565125
test_2974.png,0.14855891466140747,0.4216192662715912,0.46833837032318115
test_3938.png,0.0038685034960508347,0.5671930313110352,0.5640382766723633
test_2661.png,1.629956386750564e-05,0.0019724408630281687,0.03995238244533539
test_2542.png,0.15555277466773987,0.4802374839782715,0.4734157919883728
test_3175.png,0.0018233853625133634,0.0634005069732666,0.27650684118270874
test_3418.png,0.07062116265296936,0.24177344143390656,0.21654199063777924
test_2755.png,0.06460142880678177,0.4186227023601532,0.3460407555103302
test_2887.png,0.0024446924217045307,0.05215214192867279,0.11565488576889038
test_965.png,0.010465608909726143,0.7385528683662415,0.46473005414009094
test_3728.png,3.3684893878671573e-06,0.0002826855634339154,0.0019168395083397627
test_316.png,0.17566052079200745,0.584106981754303,0.4760831594467163
test_3342.png,0.1619671881198883,0.5476582646369934,0.4645286500453949
test_2030.png,0.01203578058630228,0.46276745200157166,0.43164199590682983
test_3168.png,0.03393581882119179,0.27719324827194214,0.2176746279001236
test_997.png,0.22711141407489777,0.5807382464408875,0.47355347871780396
test_1479.png,0.16278693079948425,0.5975867509841919,0.5014547109603882
test_2868.png,0.10665528476238251,0.5504767894744873,0.4637415111064911
test_2782.png,2.289274184715667e-13,2.7170929950415257e-09,1.4740780152067146e-08
test_576.png,0.005187844857573509,0.5407239198684692,0.32056838274002075
test_2728.png,0.001642635092139244,0.02223624475300312,0.2980860769748688
test_3160.png,0.00038851972203701735,0.018657634034752846,0.12624788284301758
test_232.png,0.04843401163816452,0.6467574238777161,0.4813513457775116
test_1597.png,0.08587005734443665,0.485784649848938,0.44127771258354187
test_1229.png,0.1627027988433838,0.5240964889526367,0.39883124828338623
test_3896.png,0.1581418514251709,0.5254308581352234,0.4413457214832306
test_421.png,0.005605290178209543,0.38836798071861267,0.6338040232658386
test_2204.png,0.07069393247365952,0.4129173755645752,0.3155842125415802
test_1977.png,0.005883441772311926,0.6626840233802795,0.3148711919784546
test_2408.png,0.17782148718833923,0.3804728388786316,0.3281582295894623
test_1168.png,0.017187941819429398,0.3655148446559906,0.4074365198612213
test_2337.png,0.004976299591362476,0.0583626851439476,0.03512954339385033
test_3829.png,0.004428969230502844,0.5471706986427307,0.3174986243247986
test_964.png,0.1370094120502472,0.4410562813282013,0.47529399394989014
test_1201.png,0.20330853760242462,0.502897322177887,0.4753625690937042
test_2150.png,0.0035696509294211864,0.6320961117744446,0.5229484438896179
test_1271.png,0.03557468578219414,0.7168511152267456,0.4619694650173187
test_2795.png,0.0737728700041771,0.4785895347595215,0.5301889181137085
test_3692.png,0.14919480681419373,0.1857825368642807,0.31353503465652466
test_3303.png,1.2784091723005986e-06,0.00014530673797708005,0.002034167293459177
test_94.png,0.1900441199541092,0.5536000728607178,0.5029551982879639
test_999.png,0.0016979186329990625,0.5088555216789246,0.5883792638778687
test_765.png,0.0027918359264731407,0.8407241702079773,0.39444980025291443
test_3552.png,0.0696791410446167,0.3083028197288513,0.38875246047973633
test_1126.png,0.17592047154903412,0.5133063793182373,0.4702485203742981
test_2341.png,0.07506105303764343,0.31286752223968506,0.35659414529800415
test_3833.png,0.10483665019273758,0.39487454295158386,0.4686194658279419
test_868.png,0.027202147990465164,0.2813609838485718,0.29586201906204224
test_2772.png,3.500058298744335e-10,5.514993972610682e-07,2.522202703403309e-05
test_1574.png,0.013728335499763489,0.33576011657714844,0.13835060596466064
test_1675.png,0.16560758650302887,0.6218895316123962,0.4787246584892273
test_383.png,0.13331933319568634,0.5196930766105652,0.523677408695221
test_1871.png,0.035505056381225586,0.5467004776000977,0.4283435344696045
test_1518.png,0.05312313139438629,0.390281081199646,0.27911216020584106
test_1256.png,0.12599147856235504,0.4395579695701599,0.41367217898368835
test_1432.png,0.04690136760473251,0.6437810063362122,0.48177507519721985
test_3248.png,2.5281653506681323e-05,0.00015550164971500635,0.013091536238789558
test_3746.png,0.031649209558963776,0.5489110350608826,0.5570493936538696
test_1697.png,0.005901297554373741,0.4968009889125824,0.42417004704475403
test_1121.png,0.02705852873623371,0.4857885241508484,0.511644184589386
test_196.png,0.08674557507038116,0.661481499671936,0.4280220866203308
test_2965.png,0.13494811952114105,0.5654782056808472,0.4435625672340393
test_853.png,0.019491000100970268,0.6045422554016113,0.39040660858154297
test_3526.png,0.09330277889966965,0.26078084111213684,0.47513675689697266
test_646.png,0.005557314492762089,0.6095195412635803,0.44531482458114624
test_985.png,0.07117775827646255,0.5097018480300903,0.5081624984741211
test_1731.png,0.06094780191779137,0.4970239996910095,0.4673873782157898
test_1434.png,0.0538807287812233,0.5479819774627686,0.5156091451644897
test_1624.png,0.0908518061041832,0.5313403010368347,0.4302379786968231
test_2155.png,0.002018471248447895,0.18036699295043945,0.6181589961051941
test_1052.png,0.08049694448709488,0.5922151207923889,0.4601776599884033
test_546.png,0.012652553617954254,0.6176769137382507,0.5194103121757507
test_580.png,0.0057164947502315044,0.7860676050186157,0.29894351959228516
test_2090.png,0.04604072868824005,0.27035099267959595,0.24121570587158203
test_3061.png,0.04941216856241226,0.3456025719642639,0.2511604428291321
test_2254.png,0.06780507415533066,0.4217926859855652,0.46697115898132324
test_1368.png,0.06899068504571915,0.4915711283683777,0.40578821301460266
test_3664.png,6.165698124015546e-28,1.4917954193210088e-19,2.2144612320823694e-16
test_1706.png,0.15768562257289886,0.623455822467804,0.45550641417503357
test_2745.png,0.06787608563899994,0.3863564431667328,0.4720239043235779
test_1151.png,0.024778425693511963,0.5990231037139893,0.5242717266082764
test_3994.png,0.010277901776134968,0.2585625648498535,0.11076921969652176
test_568.png,0.07647602260112762,0.6462883353233337,0.49297913908958435
test_1685.png,1.6233740325333201e-06,0.6300004124641418,0.7015852332115173
test_3948.png,0.13519887626171112,0.40362370014190674,0.4890865981578827
test_1995.png,0.034418921917676926,0.5322461724281311,0.47748667001724243
test_3140.png,0.00849638320505619,0.5757060050964355,0.4515376091003418
test_1128.png,0.10126979649066925,0.6370679140090942,0.44462865591049194
test_3417.png,0.17442847788333893,0.46952757239341736,0.48905831575393677
test_1540.png,0.023224113509058952,0.7058887481689453,0.41954100131988525
test_201.png,0.000955561175942421,0.29024538397789,0.6713699698448181
test_28.png,0.2678057551383972,0.5422077178955078,0.4471270740032196
test_2169.png,0.08312276005744934,0.3721439242362976,0.5159013271331787
test_25.png,0.0807204619050026,0.30275610089302063,0.16222842037677765
test_3798.png,0.10056471079587936,0.5246827602386475,0.4580661356449127
test_2335.png,1.2185742866155369e-11,5.3180762904503354e-08,2.2261484389218822e-07
test_2800.png,0.0007634832290932536,0.010394674725830555,0.22603628039360046
test_3129.png,0.14135313034057617,0.3488340675830841,0.3365083634853363
test_920.png,0.08383803814649582,0.5532625913619995,0.49213820695877075
test_3206.png,0.06565159559249878,0.29573535919189453,0.30774474143981934
test_3123.png,0.00047996200737543404,0.0271751806139946,0.026508919894695282
test_527.png,0.0763171836733818,0.6587170958518982,0.4425566792488098
test_3207.png,0.00021567021030932665,0.004462836775928736,0.0959678664803505
test_1824.png,0.08937571197748184,0.556472659111023,0.4765428602695465
test_2477.png,0.032552529126405716,0.5690217018127441,0.4741358160972595
test_1175.png,0.17396508157253265,0.42992082238197327,0.373559832572937
test_2535.png,1.2185742866155369e-11,5.3180762904503354e-08,2.226146449402222e-07
test_882.png,0.00430955970659852,0.5386978983879089,0.6482099294662476
test_1375.png,0.2221006453037262,0.5868154764175415,0.4733456075191498
test_812.png,0.1194627583026886,0.4353950321674347,0.5050205588340759
test_3066.png,0.0001901634968817234,0.005584753584116697,0.011911065317690372
test_3187.png,0.000964670383837074,0.07408296316862106,0.10943029820919037
test_978.png,0.004280524794012308,0.767084002494812,0.42216435074806213
test_975.png,0.1299106925725937,0.5130062103271484,0.370613157749176
test_529.png,0.06422793865203857,0.43058717250823975,0.5060638189315796
test_2433.png,9.222572927569672e-09,3.888314040523255e-06,5.8219771744916216e-05
test_3026.png,3.2975306513138847e-12,3.874961507221997e-08,2.742097819918854e-07
test_3772.png,0.019071709364652634,0.6026754379272461,0.40879565477371216
test_1399.png,0.13446339964866638,0.4997270405292511,0.511516809463501
test_2413.png,0.01511747483164072,0.5700019598007202,0.4555250108242035
test_265.png,0.07916022837162018,0.6268236637115479,0.5099117755889893
test_2219.png,0.027232294902205467,0.2862314283847809,0.5080597400665283
test_2229.png,1.0118723366758786e-05,0.0004977351054549217,0.06359261274337769
test_2360.png,6.252875664358726e-06,0.0003217462217435241,0.006086818408221006
test_8.png,0.1350109726190567,0.6307113766670227,0.47124767303466797
test_504.png,0.12277673184871674,0.502717137336731,0.38194358348846436
test_1027.png,0.025806302204728127,0.7295818328857422,0.48284992575645447
test_1845.png,3.353296960995067e-06,0.5601093173027039,0.7777575254440308
test_3088.png,0.0001735185069264844,0.0016625814605504274,0.0032658439595252275
test_1979.png,0.0023178549017757177,0.2618850767612457,0.6787897348403931
test_1926.png,0.1733485460281372,0.588508665561676,0.4810107350349426
test_301.png,0.13956259191036224,0.5800877809524536,0.5233681201934814
test_1622.png,0.003139768959954381,0.2942325472831726,0.5857338905334473
test_2256.png,0.037240300327539444,0.2742810845375061,0.33590930700302124
test_2084.png,0.1321907788515091,0.37353402376174927,0.5321767926216125
test_211.png,0.1417674571275711,0.621990978717804,0.4871087074279785
test_525.png,0.010728247463703156,0.25300198793411255,0.34740540385246277
test_3789.png,0.0004120397206861526,0.006083821877837181,0.03819183632731438
test_1896.png,0.10807330161333084,0.4168877601623535,0.4045428931713104
test_786.png,0.07990711182355881,0.5734257698059082,0.4282260835170746
test_2684.png,0.08243609219789505,0.5011590123176575,0.47920072078704834
test_2029.png,4.490639639698202e-06,0.0029978484380990267,0.011652681045234203
test_571.png,0.11560780555009842,0.29894527792930603,0.41946789622306824
test_2941.png,9.313033677571525e-11,1.408191394602909e-07,2.9219222597021144e-07
test_3346.png,0.011980369687080383,0.11761021614074707,0.07605739682912827
test_1900.png,0.03465496748685837,0.4799198806285858,0.5707621574401855
test_1860.png,0.05449771136045456,0.45785167813301086,0.43763792514801025
test_340.png,0.037574514746665955,0.2902557849884033,0.16599653661251068
test_3723.png,0.015284139662981033,0.3933885991573334,0.20620504021644592
test_3343.png,1.5305541865018313e-06,0.0008291560807265341,0.0019724005833268166
test_3696.png,0.004796990193426609,0.44328516721725464,0.5527077317237854
test_662.png,0.033862706273794174,0.7009510397911072,0.5367136001586914
test_92.png,0.09922736138105392,0.4585292935371399,0.273153156042099
test_1188.png,0.059721689671278,0.37311336398124695,0.23797312378883362
test_2429.png,0.026249242946505547,0.45125076174736023,0.4802297353744507
test_2809.png,0.000702661054674536,0.030594712123274803,0.15461097657680511
test_1737.png,0.0006579984910786152,0.696638286113739,0.44371482729911804
test_2843.png,5.29176504642237e-05,0.00020467059221118689,0.005801660008728504
test_3229.png,1.1531570365264088e-08,6.523599495267263e-06,0.00018395428196527064
test_3330.png,0.029510870575904846,0.454549103975296,0.3070002794265747
test_1573.png,0.015435020439326763,0.2675570547580719,0.45468345284461975
test_749.png,0.15690651535987854,0.4785970449447632,0.3773147463798523
test_3272.png,1.5100983004746708e-14,4.3916059677684416e-10,1.4077740084772472e-09
test_644.png,0.010092692449688911,0.7737461924552917,0.4236966073513031
test_334.png,0.16618062555789948,0.48459193110466003,0.3732849955558777
test_2773.png,0.13703876733779907,0.3394140303134918,0.41844499111175537
test_1021.png,0.1524866819381714,0.5628065466880798,0.4929791986942291
test_3077.png,0.015647578984498978,0.5359033346176147,0.2582348883152008
test_2473.png,0.034547358751297,0.5306997299194336,0.5356827974319458
test_2824.png,0.0219661146402359,0.22459059953689575,0.19145669043064117
test_1419.png,0.06517930328845978,0.4957982003688812,0.5515145659446716
test_1985.png,0.0006244456162676215,0.032084256410598755,0.10676389187574387
test_401.png,0.13335689902305603,0.6423466801643372,0.47513046860694885
test_3420.png,1.1630856278088686e-07,8.75229397934163e-06,0.0011105124140158296
test_2823.png,3.771740949079505e-13,3.0935680683796818e-09,3.0815733964573155e-08
test_1570.png,0.19689907133579254,0.5179640650749207,0.4021525979042053
test_3430.png,1.8082414634645189e-13,1.0084812096522455e-08,6.697171528458057e-08
test_1370.png,0.0027816735673695803,0.5370994210243225,0.5914974808692932
test_2829.png,8.28477553227458e-08,0.00020815640164073557,0.0002550701319705695
test_649.png,0.10868995636701584,0.6498366594314575,0.47248488664627075
test_857.png,0.11692406982183456,0.4567683935165405,0.5342548489570618
test_2949.png,4.35249880581523e-09,1.8460785895513254e-06,4.245601667207666e-05
test_2946.png,0.006254555191844702,0.2666849195957184,0.24122796952724457
test_3687.png,4.582927462006003e-13,4.044597101682257e-09,3.822577454570819e-08
test_500.png,0.0656319409608841,0.6158494353294373,0.4459659159183502
test_2940.png,0.016767848283052444,0.27578043937683105,0.16585488617420197
test_2500.png,0.021771371364593506,0.22178204357624054,0.3930068910121918
test_3691.png,0.0005774205201305449,0.607860267162323,0.5568840503692627
test_2344.png,5.053054792369949e-07,3.8768390368204564e-05,0.0003912542015314102
test_3360.png,1.2185742866155369e-11,5.3180762904503354e-08,2.2261484389218822e-07
test_1858.png,0.0023308484815061092,0.2584012746810913,0.6413354873657227
test_345.png,0.026743825525045395,0.31777891516685486,0.4534263610839844
test_2845.png,0.0031759648118168116,0.02644086815416813,0.10779162496328354
test_821.png,0.1660037636756897,0.5903728008270264,0.4647293984889984
test_3268.png,0.0004789428203366697,0.12051232159137726,0.6507043838500977
test_375.png,0.018300943076610565,0.5339395999908447,0.5202242732048035
test_1246.png,0.23229368031024933,0.346199631690979,0.3433946967124939
test_1471.png,0.0012137474259361625,0.5281464457511902,0.7701607942581177
test_2025.png,0.1715252697467804,0.51991868019104,0.46748173236846924
test_1404.png,0.009847019799053669,0.10701283067464828,0.21948754787445068
test_2970.png,1.2914381369855121e-11,5.966082738950718e-08,1.942440661650835e-07
test_680.png,0.05592560023069382,0.5938936471939087,0.39908117055892944
test_3057.png,0.002581613603979349,0.04469269514083862,0.4238584637641907
test_285.png,0.11882001161575317,0.5719925165176392,0.42936602234840393
test_1454.png,0.1978415846824646,0.5770810842514038,0.4903610348701477
test_3116.png,9.473079262534156e-05,0.001682825619354844,0.04627363011240959
test_1606.png,0.01236074697226286,0.25879260897636414,0.29133880138397217
test_3144.png,0.0033579119481146336,0.0881560742855072,0.25285258889198303
test_271.png,0.13970059156417847,0.2195795178413391,0.42600277066230774
test_187.png,0.002464631339535117,0.7141920328140259,0.47672557830810547
test_1823.png,0.023535048589110374,0.37746331095695496,0.15264396369457245
test_700.png,0.03732949122786522,0.5203944444656372,0.5368959307670593
test_1599.png,0.0017598362173885107,0.533045768737793,0.3251655697822571
test_3539.png,0.02242245152592659,0.5476404428482056,0.49498847126960754
test_1829.png,0.16738799214363098,0.576765775680542,0.49339812994003296
test_2269.png,0.0338214635848999,0.19401687383651733,0.4897328317165375
test_2994.png,0.0017363406950607896,0.17723457515239716,0.5021347999572754
test_791.png,0.008303625509142876,0.4986450672149658,0.5686443448066711
test_4015.png,0.02409454435110092,0.25638872385025024,0.15723398327827454
test_2578.png,0.031940024346113205,0.45409539341926575,0.5078108310699463
test_143.png,0.03725704178214073,0.31010353565216064,0.33067619800567627
test_107.png,0.19756214320659637,0.5924887657165527,0.4820713698863983
test_3177.png,1.2185742866155369e-11,5.318086593320004e-08,2.2261484389218822e-07
test_3298.png,1.9575197711674264e-06,0.0003064884222112596,0.0017243335023522377
test_324.png,0.03915666788816452,0.661093533039093,0.40167784690856934
test_110.png,0.20356598496437073,0.6079531311988831,0.47551587224006653
test_720.png,0.21109715104103088,0.5140545964241028,0.4598735272884369
test_160.png,0.1496424525976181,0.5062105059623718,0.4283219873905182
test_3640.png,5.093041909276508e-05,0.0038638680707663298,0.01184193417429924
test_1929.png,0.14080972969532013,0.36383071541786194,0.47310513257980347
test_923.png,0.11371134966611862,0.38983628153800964,0.45695000886917114
test_2862.png,0.1122921034693718,0.5604100227355957,0.4926966726779938
test_1707.png,0.23774667084217072,0.5211853384971619,0.4616876542568207
test_2386.png,0.00016521677025593817,0.00852150097489357,0.017378896474838257
test_2175.png,0.05400875583291054,0.579723060131073,0.48773708939552307
test_2322.png,0.016248289495706558,0.1681172102689743,0.46642372012138367
test_3795.png,0.02065325900912285,0.15590278804302216,0.4899432361125946
test_3606.png,0.017185227945446968,0.558890163898468,0.3661384880542755
test_1972.png,0.04586775600910187,0.6541355848312378,0.5294148921966553
test_2098.png,0.026829000562429428,0.5469436049461365,0.4598654508590698
test_1932.png,0.0012577386805787683,0.03847075253725052,0.06629563868045807
test_2995.png,0.005801908206194639,0.09886516630649567,0.24128112196922302
test_2424.png,0.059326060116291046,0.3776906430721283,0.47510629892349243
test_1231.png,0.016314158216118813,0.507639467716217,0.653884768486023
test_1292.png,0.0011762443464249372,0.8431748747825623,0.46016499400138855
test_1588.png,0.031147312372922897,0.5219261646270752,0.4891616702079773
test_630.png,0.10196957737207413,0.6233641505241394,0.45900246500968933
test_258.png,0.073858343064785,0.5488146543502808,0.47224515676498413
test_1980.png,0.07494929432868958,0.4237472712993622,0.48343685269355774
test_1593.png,0.17754949629306793,0.5876800417900085,0.46134141087532043
test_1156.png,0.012612063437700272,0.5472925901412964,0.46794769167900085
test_2103.png,0.0017528539756312966,0.8248424530029297,0.4086506962776184
test_931.png,0.01525185164064169,0.3573521673679352,0.45598655939102173
test_864.png,0.01575368456542492,0.2553459107875824,0.16134048998355865
test_2066.png,0.05387093126773834,0.41749265789985657,0.368941992521286
test_1852.png,0.038885705173015594,0.5447661876678467,0.5106934309005737
test_572.png,0.043695639818906784,0.4510764479637146,0.4924383759498596
test_723.png,0.02028798870742321,0.36353665590286255,0.5211114883422852
test_3534.png,0.05099257454276085,0.2898642122745514,0.21213330328464508
test_3159.png,0.0795665755867958,0.604901134967804,0.5027489066123962
test_3392.png,0.010327675379812717,0.28624603152275085,0.27463600039482117
test_3546.png,0.016032231971621513,0.532579779624939,0.5076236128807068
test_2183.png,0.004159971605986357,0.37555551528930664,0.4262601137161255
test_3461.png,0.01577792502939701,0.7051059007644653,0.4242551028728485
test_131.png,0.02394860051572323,0.39181411266326904,0.4781760573387146
test_2890.png,0.012074710801243782,0.6470878720283508,0.49137434363365173
test_3090.png,0.041395824402570724,0.2833007276058197,0.20683860778808594
test_1721.png,0.006589353084564209,0.4913492798805237,0.5907058119773865
test_3169.png,0.05130550265312195,0.5069328546524048,0.40899965167045593
test_3130.png,0.0016335549298673868,0.010806784965097904,0.07332171499729156
test_267.png,0.19933131337165833,0.5813814997673035,0.5027949213981628
test_1909.png,0.019813615828752518,0.5198068618774414,0.5613507032394409
test_865.png,0.017972713336348534,0.4035888910293579,0.34665343165397644
test_3967.png,0.10147730261087418,0.3195115029811859,0.42084747552871704
test_3473.png,0.033945295959711075,0.4953679144382477,0.334331750869751
test_3595.png,0.003392924088984728,0.21777749061584473,0.03743167594075203
test_415.png,0.03538653627038002,0.4100428819656372,0.46446892619132996
test_2822.png,0.07760311663150787,0.2361934781074524,0.22404034435749054
test_3881.png,0.0064638941548764706,0.11475054174661636,0.023259608075022697
test_3068.png,0.1270689219236374,0.47785624861717224,0.5080588459968567
test_3454.png,0.006851337384432554,0.7234229445457458,0.3256409168243408
test_2007.png,0.017135830596089363,0.517346203327179,0.4067375063896179
test_6.png,0.06461546570062637,0.3592197299003601,0.31482765078544617
test_1653.png,0.1527399867773056,0.4633001983165741,0.39695459604263306
test_2921.png,0.04866233095526695,0.3255577087402344,0.3353138864040375
test_2164.png,0.1340663582086563,0.39805835485458374,0.4362053871154785
test_859.png,0.07715152204036713,0.5959776043891907,0.48740634322166443
test_3492.png,0.013976612128317356,0.06629541516304016,0.061542924493551254
test_1268.png,0.037869643419981,0.5824945569038391,0.5404031276702881
test_3052.png,0.061616554856300354,0.6430621147155762,0.4953572750091553
test_510.png,0.030790800228714943,0.7256335616111755,0.4395923614501953
test_2498.png,3.253647568382534e-12,8.342395219074206e-09,1.1173738556635726e-07
test_2087.png,0.060027796775102615,0.4500161409378052,0.5190330147743225
test_2122.png,0.181942880153656,0.4779391288757324,0.42205557227134705
test_1390.png,0.006157516501843929,0.10887787491083145,0.29111960530281067
test_407.png,0.019826825708150864,0.5885001420974731,0.5327606797218323
test_2073.png,0.028043603524565697,0.3494880497455597,0.4424116015434265
test_43.png,0.14125171303749084,0.4735245108604431,0.4766957759857178
test_2922.png,1.2185742866155369e-11,5.318086593320004e-08,2.2261484389218822e-07
test_3521.png,0.0014377827756106853,0.07692912220954895,0.5149277448654175
test_1393.png,0.030078072100877762,0.5823488235473633,0.46105676889419556
test_2930.png,0.01190319936722517,0.12467244267463684,0.15366560220718384
test_1996.png,0.014864502474665642,0.2922639846801758,0.6534743309020996
test_1122.png,0.04353582486510277,0.2670738697052002,0.2745700180530548
test_2747.png,0.029015617445111275,0.354490727186203,0.26514163613319397
test_4033.png,0.009797550737857819,0.12183281034231186,0.3605329394340515
test_197.png,0.0026467242278158665,0.45000070333480835,0.1936650574207306
test_2768.png,1.3422101119431318e-06,0.0003888331993948668,0.0030137256253510714
test_503.png,0.0021000958513468504,0.671480655670166,0.4607435166835785
test_707.png,0.0482405461370945,0.3628741502761841,0.24844564497470856
test_1283.png,0.2772323191165924,0.47067564725875854,0.43705499172210693
test_878.png,0.004826211836189032,0.7867063879966736,0.3365938067436218
test_2260.png,0.1322563737630844,0.5569108724594116,0.5018561482429504
test_2531.png,3.133589052595198e-05,0.0011164321331307292,0.05512521043419838
test_2589.png,0.11775907129049301,0.36660850048065186,0.2719065546989441
test_2286.png,0.07466140389442444,0.43040230870246887,0.4174119532108307
test_2443.png,9.0233874061596e-07,6.14114323980175e-05,0.0076621356420218945
test_3541.png,0.013132971711456776,0.2449546456336975,0.4508456885814667
test_1973.png,0.0024789469316601753,0.6058035492897034,0.32015401124954224
test_1851.png,0.06565574556589127,0.5253675580024719,0.5049962997436523
test_2928.png,0.0309747401624918,0.3841843903064728,0.3450322151184082
test_3495.png,0.07252132147550583,0.57682865858078,0.4551965594291687
test_3463.png,7.094569446053356e-05,0.0017062738770619035,0.0034889639355242252
test_3511.png,0.07105382531881332,0.5504259467124939,0.46911197900772095
test_3773.png,0.027708005160093307,0.4031861126422882,0.245046004652977
test_2422.png,1.8576034807593622e-12,1.3959324363099768e-08,8.549164931537234e-08
test_758.png,0.15479815006256104,0.6242354512214661,0.5008437633514404
test_1193.png,0.0059237051755189896,0.7144194841384888,0.5193556547164917
test_2208.png,0.051723431795835495,0.7090553045272827,0.44376957416534424
test_1702.png,0.09214748442173004,0.34951910376548767,0.21996977925300598
test_122.png,0.11509871482849121,0.3509884476661682,0.29951006174087524
test_3760.png,0.15393875539302826,0.5668668150901794,0.4776025414466858
test_2281.png,0.06438755244016647,0.32757312059402466,0.4417584538459778
test_605.png,0.005376968067139387,0.6265966296195984,0.45304644107818604
test_867.png,0.06646878272294998,0.370551198720932,0.25767403841018677
test_1917.png,0.000544588197953999,0.5322813987731934,0.7838895320892334
test_960.png,0.040928181260824203,0.3800031840801239,0.305555522441864
test_3087.png,0.18035699427127838,0.4266064763069153,0.43169859051704407
test_1664.png,0.12690486013889313,0.4451277256011963,0.5180015563964844
test_2897.png,1.6794954760257497e-08,8.651260031911079e-06,2.4532457246095873e-05
test_1631.png,0.1506907045841217,0.6152307391166687,0.4934753477573395
test_1754.png,0.08352763950824738,0.5489271283149719,0.506812572479248
test_1816.png,0.04576577618718147,0.6110131144523621,0.40580666065216064
test_2265.png,0.006342144683003426,0.3972429633140564,0.4902852475643158
test_1636.png,0.0020483024418354034,0.017413228750228882,0.13020287454128265
test_1961.png,0.1521412879228592,0.35752925276756287,0.5436148047447205
test_1524.png,0.15330156683921814,0.590174674987793,0.4868730306625366
test_3153.png,2.237097078250372e-06,0.007349701132625341,0.02473325841128826
test_607.png,0.00777303334325552,0.14142388105392456,0.5547650456428528
test_4025.png,0.23174388706684113,0.35536304116249084,0.4043811857700348
test_1552.png,0.056339867413043976,0.5986654758453369,0.49651187658309937
test_1097.png,0.05709056556224823,0.40466782450675964,0.32875487208366394
test_203.png,0.06729160994291306,0.5309323072433472,0.38324999809265137
test_3702.png,0.09217700362205505,0.41307881474494934,0.45036405324935913
test_2345.png,0.0010839635506272316,0.013235027901828289,0.07629511505365372
test_828.png,0.07774375379085541,0.6677744388580322,0.4664388597011566
test_1661.png,0.023790523409843445,0.35422393679618835,0.20812086760997772
test_3685.png,0.0015255669131875038,0.11930791288614273,0.06544119119644165
test_2648.png,0.07822532951831818,0.40472114086151123,0.44774776697158813
test_3531.png,0.027787957340478897,0.32677212357521057,0.32534274458885193
test_1534.png,0.1573638767004013,0.33835676312446594,0.4192005395889282
